SecurityCode,StockName
044207,鴻海永豐45購07
044208,鴻海永豐46購06
044209,鴻海永豐47購05
04420P,台灣50元富43售08
044210,國巨永豐43購03
044211,聯發科永豐42購06
044212,京城永豐44購01
044213,京城永豐44購02
044214,興富發永豐42購03
044215,奇鋐永豐41購02
044216,嘉澤永豐41購02
044217,佳必琪永豐41購01
044218,佳必琪永豐42購01
044219,緯穎永豐42購01
04421P,台灣50元富43售09
044220,緯穎永豐42購02
044221,潤泰新永豐43購01
044222,南亞富邦42購02
044223,華泰富邦41購01
044224,友達富邦41購02
044225,京元電富邦44購01
044226,欣興富邦46購01
044227,群創富邦43購01
044228,材料富邦43購03
044229,佳必琪富邦45購01
04422P,鴻準元富43售04
044230,百和富邦41購01
044231,潤泰新富邦41購02
044232,高股息凱基41購01
044233,美債2X凱基47購01
044234,亞泥凱基41購01
044235,台塑凱基41購01
044236,士電凱基42購01
044237,寶齡凱基41購01
044238,菱生凱基41購01
044239,仲琦凱基43購01
04423P,立積元富43售02
044240,美律凱基41購03
044241,新美齊凱基41購02
044242,京元電凱基41購06
044243,冠德凱基41購05
044244,京城凱基43購01
044245,根基凱基41購01
044246,晶華凱基41購01
044247,台中銀凱基41購01
044248,國泰金凱基44購01
044249,元大金凱基41購01
04424P,祥碩元富43售02
044250,新光金凱基41購04
044251,欣興凱基45購02
044252,緯創凱基47購01
044253,京鼎凱基41購04
044254,群創凱基45購02
044255,世芯凱基45購02
044256,康普凱基41購01
044257,材料凱基41購08
044258,祥碩凱基42購01
044259,遠雄凱基41購02
04425P,川湖國票44售04
044260,聯茂凱基42購02
044261,愛普凱基41購05
044262,緯穎凱基4B購01
044263,龍德船凱基45購01
044264,南電凱基45購01
044265,凌巨凱基43購01
044266,東哥凱基41購05
044267,潤泰新凱基41購02
044268,金融類凱基41購02
044269,美債2X元富4A購01
04426P,穎崴國票44售01
044270,川湖元富41購03
044271,川湖元富41購04
044272,川湖元富41購05
044273,華通元富41購05
044274,英業達元富41購01
044275,英業達元富41購02
044276,聯發科元富41購12
044277,聯發科元富44購13
044278,聯發科元富44購14
044279,群創元富42購02
04427P,臺股指國票44售05
044280,群創元富43購02
044281,世芯元富41購07
044282,世芯元富41購08
044283,世芯元富48購01
044284,臻鼎元富44購01
044285,佳必琪元富41購03
044286,佳必琪元富41購04
044287,保瑞元富41購04
044288,保瑞元富41購05
044289,南電元富41購01
04428P,臺股指國票44售06
044290,凌巨元富41購04
044291,臺股指元富41購04
044292,臺股指元富41購05
044293,台泥國票42購01
044294,遠東新國票42購02
044295,大成鋼國票42購02
044296,海悅國票41購02
044297,海悅國票43購01
044298,海悅國票45購01
044299,建準國票45購02
04429P,臺股指國票45售01
044300,國建國票42購02
044301,冠德國票42購01
044302,中再保國票42購01
044303,明泰國票42購01
044304,隆大國票42購01
044305,長虹國票42購01
044306,凌巨國票42購04
044307,百和國票42購02
044308,T50正2元大41購10
044309,T50正2元大41購11
04430P,FBNQ2X群益49售01
044310,中石化元大41購01
044311,中石化元大41購02
044312,中石化元大41購03
044313,士電元大41購11
044314,士電元大41購12
044315,士電元大47購02
044316,川湖元大41購18
044317,鴻海元大41購46
044318,國巨元大41購08
044319,國巨元大41購09
04431P,元債2X群益45售02
044320,國巨元大41購10
044321,英業達元大41購02
044322,英業達元大41購03
044323,金像電元大41購08
044324,金像電元大41購09
044325,金像電元大41購10
044326,漢唐元大41購03
044327,漢唐元大41購04
044328,輔信元大41購04
044329,友達元大41購01
04432P,華通群益43售02
044330,美律元大45購02
044331,京元電元大41購09
044332,國泰金元大41購07
044333,大立光元大41購21
044334,大立光元大41購22
044335,大立光元大41購23
044336,文曄元大41購03
044337,欣興元大41購04
044338,欣興元大41購05
044339,群創元大41購08
04433P,海悅群益44售01
044340,群創元大41購09
044341,群創元大41購10
044342,世芯元大41購21
044343,世芯元大41購22
044344,世芯元大41購23
044345,神達元大41購01
044346,定穎控元大41購06
044347,定穎控元大41購07
044348,時碩元大41購07
044349,長虹元大41購02
04434P,英業達群益43售03
044350,達麗元大41購03
044351,佳必琪元大41購01
044352,佳必琪元大41購02
044353,佳必琪元大41購03
044354,台郡元大41購02
044355,台郡元大41購03
044356,台郡元大41購04
044357,矽力元大41購01
044358,保瑞元大41購05
044359,保瑞元大41購06
04435P,矽統群益43售03
044360,保瑞元大45購01
044361,愛普元大41購21
044362,伊雲谷元大41購02
044363,東哥元大41購09
044364,東哥元大41購10
044365,東哥元大47購01
044366,潤泰新元大41購01
044367,潤泰新元大41購02
044368,美費半群益41購01
044369,統一群益42購01
04436P,緯創群益43售05
044370,力鵬群益42購02
044371,海悅群益42購01
044372,群光群益43購01
044373,精元群益41購01
044374,京元電群益41購01
044375,潤弘群益41購01
044376,新光金群益42購01
044377,欣興群益41購05
044378,定穎控群益41購02
044379,遠傳群益43購01
04437P,玉晶光群益43售06
044380,正文群益43購03
044381,臻鼎群益41購03
044382,豐藝群益42購01
044383,佳必琪群益47購01
044384,昇陽半群益41購02
044385,美費半元大44購01
044386,台塑元大42購01
044387,士電元大42購01
044388,士電元大42購02
044389,士電元大42購03
04438P,至上群益43售02
044390,和大元大42購01
044391,和大元大42購02
044392,和大元大42購03
044393,鴻海元大42購01
044394,國巨元大44購05
044395,旺宏元大42購01
044396,金像電元大42購01
044397,金像電元大42購02
044398,金像電元大44購04
044399,威盛元大42購01
04439P,T50正2凱基43售17
044400,友達元大42購01
044401,美律元大42購01
044402,富邦金元大42購01
044403,大立光元大42購01
044404,大立光元大42購02
044405,大立光元大42購03
044406,威強電元大42購01
044407,創意元大42購01
044408,創意元大42購02
044409,創意元大42購03
04440P,智邦凱基44售01
044410,創意元大42購04
044411,創意元大44購01
044412,群創元大42購01
044413,群創元大42購02
044414,群創元大47購02
044415,世芯元大42購01
044416,世芯元大42購02
044417,世芯元大42購03
044418,貿聯元大44購04
044419,TPK元大42購01
04441P,嘉澤凱基44售02
044420,時碩元大42購01
044421,佳必琪元大42購01
044422,佳必琪元大42購02
044423,佳必琪元大44購01
044424,聯茂元大42購01
044425,同欣電元大42購01
044426,同欣電元大42購02
044427,同欣電元大44購01
044428,元晶元大42購01
044429,保瑞元大42購01
04442P,矽力凱基43售01
044430,保瑞元大42購02
044431,保瑞元大45購02
044432,愛普元大42購01
044433,愛普元大42購02
044434,愛普元大42購03
044435,龍德船元大42購01
044436,大成鋼兆豐47購01
044437,冠德兆豐43購01
044438,大聯大兆豐43購03
044439,豐藝兆豐43購01
04443P,臺股指凱基43售88
044440,台灣50富邦42購14
044441,台光電富邦42購03
044442,盟立富邦43購02
044443,威強電富邦45購01
044444,緯穎富邦42購03
044445,臺股指富邦45購02
044446,國企2X元富42購01
044447,上銀元富42購01
044448,鴻海元富4A購01
044449,國巨元富47購02
04444P,聯電元大43售08
044450,台積電元富42購18
044451,台積電元富42購19
044452,台積電元富43購08
044453,台積電元富43購09
044454,台積電元富44購10
044455,台積電元富45購07
044456,台積電元富4A購02
044457,台積電元富51購02
044458,仲琦元富42購01
044459,仲琦元富42購02
04445P,奇鋐元大43售28
044460,仲琦元富42購03
044461,盟立元富42購01
044462,怡利電元富42購01
044463,冠德元富42購02
044464,晶豪科元富42購02
044465,大立光元富42購01
044466,緯創元富51購01
044467,祥碩元富42購01
044468,祥碩元富42購02
044469,矽格元富47購01
04446P,台灣50富邦45售01
044470,百和元富42購01
044471,臺股指元富42購03
044472,臺股指元富42購04
044473,台灣50國票42購03
044474,台灣50國票42購04
044475,T50正2國票43購04
044476,川湖國票42購03
044477,凱美國票42購02
044478,毅嘉國票43購01
044479,普安國票42購02
04447P,台灣50富邦46售03
044480,怡利電國票42購01
044481,愛山林國票42購02
044482,興富發國票42購04
044483,長榮國票42購02
044484,日電貿國票42購01
044485,京鼎國票42購06
044486,TPK國票42購04
044487,日月光國票42購02
044488,瑞智國票42購02
044489,時碩國票42購02
04448P,T50正2富邦44售03
044490,十銓國票42購03
044491,達麗國票43購01
044492,鼎基國票42購01
044493,龍德船國票42購01
044494,龍德船國票42購02
044495,昇陽半國票43購01
044496,寶成國票42購01
044497,欣巴巴國票42購02
044498,臺股指國票42購03
044499,臺股指國票42購04
04449P,T50正2富邦46售01
044500,台泥國泰43購01
044501,台塑國泰43購02
044502,士電國泰43購02
044503,和大國泰43購02
044504,大亞國泰43購02
044505,台達電國泰43購03
044506,聯發科國泰45購02
044507,華航國泰43購01
044508,開發金國泰43購03
044509,欣興國泰43購03
04450P,台灣50第一46售01
044510,晶技國泰43購02
044511,創意國泰43購01
044512,嘉澤國泰43購01
044513,祥碩國泰43購02
044514,愛普國泰43購03
044515,台灣50永豐42購07
044516,台積電永豐45購08
044517,台積電永豐45購09
044518,台積電永豐47購05
044519,技嘉永豐43購02
04451P,滬深2X元富43售04
044520,創意永豐42購03
044521,創意永豐44購02
044522,創意永豐44購03
044523,創意永豐45購01
044524,創意永豐47購01
044525,正文永豐44購01
044526,T50正2統一4C購01
044527,南亞統一47購01
044528,中砂統一46購02
044529,鴻海統一47購07
04452P,美費半元富43售01
044530,鴻海統一47購08
044531,鴻海統一57購02
044532,國巨統一47購02
044533,國巨統一47購03
044534,台積電統一47購06
044535,台積電統一47購07
044536,台積電統一49購08
044537,台積電統一57購04
044538,微星統一46購01
044539,聯發科統一47購06
04453P,劍麟元富43售02
044540,聯發科統一47購07
044541,盟立統一47購01
044542,盟立統一47購02
044543,盟立統一4A購01
044544,鉅祥統一4A購01
044545,威強電統一47購01
044546,欣興統一47購03
044547,昇貿統一51購01
044548,群創統一47購02
044549,群創統一47購03
04454P,台灣50凱基45售05
044550,群創統一47購04
044551,嘉聯益統一47購01
044552,佳必琪統一4A購01
044553,佳必琪統一4C購01
044554,佳必琪統一51購01
044555,佳必琪統一51購02
044556,矽力統一47購02
044557,元晶統一47購01
044558,保瑞統一47購01
044559,緯穎統一47購01
04455P,台灣50凱基46售02
044560,龍德船統一4C購01
044561,昇陽半統一47購01
044562,昇陽半統一47購02
044563,昇陽半統一4B購01
044564,昇陽半統一4C購01
044565,昇陽半統一51購01
044566,昇陽半統一51購02
044567,百和統一46購01
044568,臺股指統一42購01
044569,T50正2中信42購04
04456P,T50正2凱基46售01
044570,台積電中信47購01
044571,盟立中信42購01
044572,盟立中信42購02
044573,兆豐金中信42購01
044574,欣興中信42購03
044575,世芯中信42購07
044576,臺股指中信42購03
044577,士電群益42購02
044578,和大群益43購02
044579,寶齡群益45購01
04457P,FBNQ2X凱基49售01
044580,友訊群益43購01
044581,凱美群益42購01
044582,飛宏群益42購01
044583,盟立群益42購05
044584,立隆電群益42購01
044585,八方群益43購02
044586,欣興群益43購02
044587,緯創群益45購01
044588,新日興群益42購02
044589,明泰群益45購01
04458P,奇鋐凱基43售10
044590,創意群益43購02
044591,群創群益42購08
044592,世芯群益42購04
044593,時碩群益42購01
044594,材料群益43購04
044595,愛普群益42購03
044596,復盛群益42購01
044597,南電群益42購03
044598,東哥群益42購01
044599,宏全群益42購01
04459P,穎崴凱基43售02
044600,臺股指群益42購12
044601,臺股指群益42購13
044602,臺股指群益42購14
044603,群創台新42購01
044604,佳必琪台新42購01
044605,永豐金康和42購01
044606,T50正2凱基42購03
044607,美費半凱基44購02
044608,台泥凱基46購01
044609,統一凱基42購01
04460P,群臺2X國票44售03
044610,中石化凱基42購01
044611,台化凱基42購01
044612,名軒凱基42購01
044613,大成鋼凱基42購01
044614,川湖凱基46購01
044615,台積電凱基42購18
044616,台積電凱基42購19
044617,英業達凱基42購02
044618,南亞科凱基42購02
044619,盟立凱基43購04
04461P,鴻海國票44售03
044620,中再保凱基42購01
044621,大立光凱基43購05
044622,新日興凱基42購01
044623,創意凱基42購01
044624,創意凱基42購02
044625,創意凱基42購03
044626,創意凱基43購05
044627,創意凱基43購06
044628,創意凱基45購02
044629,創意凱基47購01
04462P,怡利電國票43售02
044630,群創凱基44購01
044631,辛耘凱基42購01
044632,世芯凱基42購02
044633,時碩凱基42購01
044634,臻鼎凱基45購02
044635,中租凱基42購01
044636,佳必琪凱基42購01
044637,精誠凱基42購01
044638,龍德船凱基42購01
044639,昇陽半凱基42購03
04463P,T50正2元大45售01
044640,欣巴巴凱基42購01
044641,世紀鋼凱基44購01
044642,台灣50中信44購01
044643,T50正2中信42購05
044644,欣興中信45購01
044645,緯創中信42購01
044646,世芯中信45購02
044647,長榮永豐42購07
044648,定穎控永豐42購01
044649,昇陽半永豐42購01
04464P,滬深2X元大44售03
044650,毅嘉兆豐43購01
044651,全新兆豐43購02
044652,材料兆豐43購01
044653,川湖國泰43購03
044654,金寶國泰43購02
044655,鴻海國泰43購07
044656,台積電國泰43購11
044657,台積電國泰43購12
044658,南亞科國泰43購02
044659,聯發科國泰43購04
04465P,奇鋐元大43售31
044660,盟立國泰43購01
044661,可成國泰43購02
044662,鉅祥國泰43購02
044663,晶豪科國泰43購01
044664,亞光國泰43購01
044665,牧德國泰43購01
044666,穎崴國泰43購02
044667,達發國泰43購01
044668,昇陽半國泰43購02
044669,寶成國泰43購02
04466P,亞光群益45售01
044670,FBNQ2X元富47購01
044671,聯電元富42購01
044672,金寶元富42購01
044673,金寶元富42購02
044674,金寶元富44購01
044675,長榮元富42購05
044676,亞光元富42購01
044677,亞光元富42購02
044678,新日興元富42購03
044679,新日興元富47購01
04467P,台灣50富邦44售08
044680,創意元富42購03
044681,創意元富47購01
044682,群創元富44購01
044683,辛耘元富44購01
044684,辛耘元富47購01
044685,TPK元富42購01
044686,TPK元富42購02
044687,昇陽半元富42購03
044688,昇陽半元富42購04
044689,臺股指元富44購01
04468P,台灣50中信45售01
044690,台灣50國票42購06
044691,台灣50國票42購07
044692,T50正2國票42購05
044693,T50正2國票42購06
044694,T50正2國票42購07
044695,滬深2X國票42購03
044696,愛山林國票43購01
044697,華擎國票42購01
044698,元晶國票42購04
044699,晶碩國票42購01
04469P,台灣50中信47售01
044700,帝寶國票42購01
044701,臺股指國票42購07
044702,臺股指國票42購08
044703,臺股指國票42購09
044704,亞光第一42購01
044705,亞光第一42購02
044706,TPK第一42購01
044707,TPK第一42購02
044708,昇陽半第一42購01
044709,昇陽半第一42購02
04470P,奇鋐永豐44售07
04470T,緯創凱基3B售04
044710,台灣50凱基42購06
044711,美費半凱基43購03
044712,道瓊2X凱基45購01
044713,和大凱基42購01
044714,鴻海凱基43購25
044715,台積電凱基42購20
044716,台積電凱基42購21
044717,友訊凱基43購01
044718,凱美凱基42購01
044719,聯發科凱基45購01
04471P,台灣50元富43售10
044720,宏盛凱基42購01
044721,興富發凱基43購01
044722,長榮凱基43購11
044723,八方凱基43購01
044724,亞光凱基42購01
044725,欣興凱基43購06
044726,緯創凱基42購04
044727,明泰凱基45購01
044728,世芯凱基42購03
044729,TPK凱基42購01
04472P,T50正2凱基45售04
044730,正文凱基43購01
044731,嘉聯益凱基42購01
044732,達麗凱基42購01
044733,聯茂凱基43購01
044734,愛普凱基42購01
044735,緯穎凱基46購01
044737,昇陽半凱基42購04
044738,南電凱基42購01
044739,東哥凱基42購01
04473P,冠德凱基43售02
044740,寶成凱基42購01
044741,宏全凱基42購01
044742,三發凱基42購01
044743,臺股指凱基42購15
044744,臺股指凱基42購16
044745,臺股指凱基45購16
044746,元債2X富邦44購01
044747,聚陽富邦43購01
044748,創意富邦42購04
044749,創意富邦43購01
04474P,緯穎凱基43售14
044750,聚陽統一47購01
044751,和大統一47購02
044752,川湖統一51購01
044753,金寶統一47購01
044754,金寶統一47購02
044755,台積電統一48購03
044756,台積電統一49購09
044757,台積電統一49購10
044758,台積電統一4A購04
044759,台積電統一57購05
04475P,萬海國票44售04
044760,台積電統一57購06
044761,毅嘉統一47購01
044762,聯發科統一57購02
044763,全新統一47購02
044764,盟立統一49購01
044765,盟立統一4B購01
044766,可成統一47購01
044767,鉅祥統一47購04
044768,皇昌統一47購01
044769,長榮統一47購06
04476P,奇鋐元大43售32
044770,亞光統一47購01
044771,威強電統一47購02
044772,零壹統一47購02
044773,德律統一43購01
044774,欣興統一47購04
044775,欣興統一57購01
044776,昇貿統一53購01
044777,玉晶光統一47購02
044778,群創統一57購01
044779,世芯統一47購02
04477P,臺股指富邦44售08
044780,TPK統一47購01
044781,TPK統一4B購02
044782,臻鼎統一4B購01
044783,祥碩統一47購01
044784,嘉聯益統一46購01
044785,佳必琪統一47購03
044786,佳必琪統一47購04
044787,佳必琪統一49購01
044788,龍德船統一45購01
044789,龍德船統一47購03
04478P,臺股指富邦45售08
044790,昇陽半統一47購03
044791,昇陽半統一47購04
044792,昇陽半統一49購01
044793,振樺電統一46購01
044794,振樺電統一4A購01
044795,臺股指統一42購02
044796,高股息元大43購01
044797,群臺2X元大44購03
044798,士電元大42購04
044799,士電元大42購05
04479P,臺股指富邦46售04
044800,士電元大44購03
044801,和大元大42購04
044802,和大元大42購05
044803,和大元大42購06
044804,金寶元大42購01
044805,金寶元大42購02
044806,金寶元大42購03
044807,華通元大44購01
044808,鴻海元大42購02
044809,鴻海元大42購03
04480P,台積電中信44售06
044810,鴻海元大42購04
044811,順德元大42購01
044812,台光電元大42購01
044813,美律元大42購02
044814,京元電元大42購01
044815,富邦金元大42購02
044816,大立光元大42購04
044817,亞光元大42購01
044818,亞光元大42購02
044819,亞光元大44購01
04481P,臺股指中信45售01
044820,威強電元大42購02
044821,欣興元大42購01
044822,欣興元大42購02
044823,欣興元大42購03
044825,建漢元大42購01
044826,緯創元大42購01
044827,緯創元大42購02
044828,緯創元大44購02
044829,群創元大42購03
04482P,臺股指中信45售02
044830,群創元大42購04
044831,群創元大42購05
044832,辛耘元大42購02
044833,辛耘元大44購03
044834,辛耘元大45購01
044835,世芯元大42購04
044836,世芯元大42購05
044837,世芯元大47購01
044838,TPK元大42購02
044839,TPK元大42購03
04483P,華碩凱基43售05
044840,TPK元大42購04
044841,日月光元大42購01
044842,永崴控元大42購01
044843,佳必琪元大42購03
044844,華孚元大42購01
044845,同欣電元大42購03
044846,同欣電元大42購04
044847,同欣電元大44購02
044848,昇陽半元大42購01
044849,昇陽半元大42購02
04484P,所羅門元大43售03
044850,昇陽半元大42購03
044851,南茂元大42購01
044852,T50正2群益42購01
044853,統一群益42購02
044854,和大群益42購03
044855,大成鋼群益42購01
044856,台積電群益42購18
044857,台積電群益42購19
044858,南亞科群益43購04
044859,盟立群益42購06
04485P,奇鋐元大43售33
044860,兆豐金群益43購01
044861,大立光群益42購05
044862,亞光群益43購03
044863,新日興群益42購03
044864,創意群益43購03
044865,創意群益43購04
044866,創意群益44購03
044867,群創群益42購09
044868,辛耘群益43購01
044869,正文群益42購02
04486P,奇鋐元大43售34
044870,臻鼎群益42購03
044871,勤誠群益43購05
044872,東哥群益42購02
044874,世紀鋼群益42購03
044875,臺股指群益42購15
044876,電子類群益42購01
044877,金寶台新42購01
044878,台積電台新42購03
044879,聯發科台新43購01
04487P,臺股指元大45售16
044880,亞光台新42購01
044881,台灣50中信42購06
044882,台積電國泰43購13
044883,友達國泰43購02
044884,宏達電國泰43購01
044885,興富發國泰43購01
044886,新光金國泰43購02
044887,大立光國泰43購04
044888,德律國泰43購02
044889,富華新國泰43購02
04488P,華通國票44售03
044890,定穎控國泰43購01
044891,中磊國泰43購02
044892,緯穎國泰43購05
044893,華通元富42購01
044894,台光電元富42購02
044895,聯發科元富53購01
044896,創意元富42購05
044897,創意元富43購01
044898,世芯元富48購02
044899,祥碩元富42購03
04489P,所羅門國票43售02
044900,勤誠元富42購02
044901,生達統一4C購01
044902,川湖統一49購03
044903,鴻海統一47購09
044904,鴻海統一47購10
044905,鴻海統一57購03
044906,台積電統一47購08
044907,台積電統一47購09
044908,台積電統一57購07
044909,光罩統一47購01
04490P,奇鋐國票44售03
044910,致茂統一47購02
044911,技嘉統一43購04
044912,毅嘉統一4B購01
044913,聯發科統一47購08
044914,聯發科統一47購09
044915,聯發科統一57購03
044916,京城統一46購01
044917,雄獅統一45購05
044918,大立光統一47購03
044919,大立光統一51購02
04491P,TPK國票44售03
044920,大立光統一57購03
044921,亞光統一57購01
044922,欣興統一47購05
044923,欣興統一49購01
044924,新日興統一47購02
044925,創意統一47購03
044926,創意統一47購04
044927,創意統一51購01
044928,辛耘統一47購03
044929,辛耘統一51購01
04492P,T50正2元富44售02
04492T,大立光富邦3B售02
044930,辛耘統一57購01
044931,日月光統一47購01
044932,正文統一4C購01
044933,崇越統一49購01
044934,佳必琪統一47購05
044935,愛普統一46購01
044936,帝寶統一47購01
044937,台灣50台新42購01
044938,大亞第一42購01
044939,大亞第一42購02
04493P,陽明元富43售04
044940,T50正2凱基42購04
044941,元債2X凱基45購02
044942,美時凱基43購03
044943,台玻凱基42購01
044944,川湖凱基42購05
044945,華通凱基44購01
044946,台積電凱基42購22
044947,台積電凱基42購23
044948,南亞科凱基42購03
044949,愛山林凱基42購02
04494P,所羅門群益43售03
044950,大立光凱基43購06
044951,亞光凱基44購01
044952,欣興凱基43購07
044953,新日興凱基42購02
044954,群創凱基42購03
044955,維熹凱基42購01
044956,華擎凱基42購01
044957,嘉澤凱基45購01
044958,世芯凱基42購04
044959,TPK凱基45購01
04495P,所羅門群益45售01
044960,神達凱基42購01
044961,日月光凱基42購01
044962,臻鼎凱基42購02
044963,啟碁凱基42購02
044964,鼎基凱基42購01
044965,龍德船凱基43購01
044966,昇陽半凱基42購05
044967,南茂凱基42購01
044968,美利達凱基42購01
044969,世紀鋼凱基43購05
04496P,正崴群益43售03
044971,電子類凱基42購02
044972,群臺2X國票42購02
044973,台化國票42購01
044974,台積電國票42購15
044975,台積電國票42購16
044976,台積電國票42購17
044977,技嘉國票42購01
044978,台灣大國票42購01
044979,炎洲國票42購01
04497P,臺股指群益49售05
044980,遠傳國票42購01
044981,臻鼎國票42購02
044982,華孚國票42購01
044983,欣巴巴國票42購03
044984,台灣50群益42購02
044985,台灣50群益42購03
044986,台灣50群益42購04
044987,八貫群益42購01
044988,遠東新群益43購01
044989,中鴻群益47購01
04498P,臺股指群益49售06
044990,鴻海群益42購25
044991,台積電群益42購20
044992,台積電群益42購21
044993,華碩群益42購02
044994,技嘉群益42購14
044995,聯發科群益42購27
044996,立隆電群益42購02
044997,立隆電群益42購03
044998,立隆電群益43購01
044999,國產群益42購01
04499P,臺股指群益49售07
045000,興富發群益43購01
045001,興富發群益43購02
045002,皇昌群益42購01
045003,長榮群益42購03
045004,長榮群益42購04
045005,漢翔群益42購04
045006,國泰金群益42購01
045007,新光金群益42購02
045008,新光金群益42購03
045009,奇鋐群益43購05
04500P,台灣50元富43售11
045010,欣興群益42購02
045011,緯創群益43購04
045012,世芯群益44購02
045013,十銓群益42購02
045014,中磊群益42購01
045015,精誠群益43購01
045016,穎崴群益45購01
045017,鼎基群益43購02
045018,勤誠群益42購02
045019,東哥群益42購03
04501P,台灣50元富43售12
045020,巨大群益42購01
045021,世紀鋼群益42購04
045022,群高息元大43購09
045023,南亞元大42購01
045024,和大元大42購07
045025,大成鋼元大42購01
045026,金寶元大42購04
045027,金寶元大44購01
045028,華通元大42購01
045029,華通元大44購02
04502P,T50正2元富43售03
045030,鴻海元大42購05
045031,鴻海元大42購06
045032,鴻海元大42購07
045033,瑞昱元大42購01
045034,瑞昱元大44購01
045035,台光電元大42購02
045036,聯發科元大42購02
045037,聯發科元大42購03
045038,聯發科元大42購04
045039,愛山林元大42購01
04503P,威盛國票44售02
045040,富邦金元大42購03
045041,大立光元大42購05
045042,大立光元大42購06
045043,大立光元大44購06
045044,威強電元大42購03
045045,零壹元大42購01
045046,欣興元大42購04
045047,欣興元大42購05
045048,欣興元大42購06
045049,富華新元大42購01
04504P,國泰金國票44售02
045050,緯創元大42購03
045051,緯創元大47購02
045052,新日興元大42購01
045053,新日興元大42購02
045054,新日興元大44購01
045055,群創元大42購06
045056,群創元大42購07
045057,群創元大46購04
045058,嘉澤元大42購01
045059,世芯元大42購06
04505P,T50正2富邦45售02
045060,世芯元大44購06
045061,世芯元大47購02
045062,日月光元大42購02
045063,日月光元大42購03
045064,日月光元大42購04
045065,永崴控元大42購02
045066,材料元大42購01
045067,材料元大44購02
045068,材料元大47購03
045069,正文元大42購01
04506P,堤維西凱基43售02
045070,元晶元大44購01
045071,保瑞元大42購03
045072,保瑞元大42購04
045073,保瑞元大44購07
045074,龍德船元大42購02
045075,昇陽半元大42購04
045076,昇陽半元大42購05
045077,昇陽半元大47購01
045078,波力元大42購01
045079,臺股指元大42購15
04507P,所羅門凱基43售03
045080,臺股指元大42購16
045081,臺股指元大42購17
045082,臺股指元大42購18
045083,台灣50富邦42購15
045084,T50正2富邦43購02
045085,合機富邦43購02
045086,聯電富邦42購03
045087,美律富邦42購01
045088,群創富邦42購02
045089,嘉澤富邦42購01
04508P,臺股指凱基49售03
045090,定穎控富邦42購02
045091,十銓富邦43購02
045092,聯茂富邦43購01
045093,聯茂富邦44購02
045094,愛普富邦45購01
045095,晶心科富邦42購02
045096,寶成富邦42購01
045097,緯創兆豐47購01
045098,緯穎兆豐47購01
045099,亞翔第一42購01
04509P,聯電元大43售09
045100,亞翔第一42購02
045101,亞翔第一42購03
045102,日月光中信42購01
045103,緯穎中信42購02
045104,緯穎中信43購02
045105,昇陽半中信42購02
045106,昇陽半中信43購01
045107,潤隆永豐42購02
045108,台積電永豐43購19
045109,台積電永豐43購20
04510P,愛山林元大43售02
045110,台積電永豐43購21
045111,台積電永豐43購22
045112,景碩永豐44購02
045113,昇陽半永豐43購02
045114,昇陽半永豐46購01
045115,T50正2群益42購02
045116,台積電群益42購22
045117,台積電群益42購23
045118,台積電群益42購24
045119,美律群益42購02
04511P,晶豪科元大43售08
045120,可成群益42購01
045121,亞光群益42購01
045122,正文群益42購03
045123,十銓群益42購03
045124,亞翔群益42購01
045125,亞翔群益43購01
045126,亞翔群益43購02
045127,嘉聯益群益42購02
045128,昇陽半群益46購01
045129,欣巴巴群益43購01
04512P,奇鋐元大43售35
045130,世紀鋼群益42購05
045131,臺股指群益42購20
045132,中石化國泰43購01
045133,新光鋼國泰43購01
045134,鴻海國泰43購08
045135,京元電國泰43購03
045136,玉山金國泰43購01
045137,景碩國泰43購05
045138,佳必琪國泰43購01
045139,晶心科國泰43購01
04513P,辛耘元大43售07
045140,富邦媒國泰43購01
045141,世紀鋼國泰43購02
045142,大同富邦42購02
045143,景碩富邦43購01
045144,亞翔富邦43購01
045145,台灣50元大43購15
045146,T50正2元大43購05
045147,FBNQ2X元大44購02
045148,和大元大43購01
045149,潤隆元大43購01
04514P,台灣50永豐43售02
045150,金寶元大43購01
045151,華通元大43購03
045152,華通元大44購03
045153,台積電元大43購29
045154,台積電元大43購30
045155,台積電元大47購02
045156,致茂元大43購01
045157,瑞昱元大43購01
045158,瑞昱元大44購02
045159,台光電元大43購02
04515P,台灣50永豐43售03
045160,漢唐元大43購01
045161,聯發科元大43購09
045162,聯發科元大43購10
045163,聯發科元大43購11
045164,盟立元大43購03
045165,盟立元大44購01
045166,京城元大43購01
045167,玉山金元大43購01
045168,華立元大44購01
045169,華立元大46購01
04516P,臺股指法興46售04
045170,華立元大47購01
045171,亞光元大43購01
045172,欣興元大43購05
045173,欣興元大43購06
045174,欣興元大43購07
045175,晶技元大46購01
045176,景碩元大43購03
045177,景碩元大43購04
045178,景碩元大46購01
045179,景碩元大46購02
04517P,臺股指法興46售05
045180,鴻海統一3B購01
045181,景碩元大47購01
045182,聯發科統一3B購02
045183,緯創元大43購06
045184,嘉澤元大43購01
045185,世芯元大43購10
045186,世芯元大44購07
045187,世芯元大46購04
045188,日月光元大43購01
045189,日月光元大43購02
04518P,臺股指法興46售06
045190,日月光元大44購01
045192,時碩元大43購01
045193,亞翔元大43購01
045194,亞翔元大43購02
045195,亞翔元大44購01
045196,亞翔元大46購01
045197,亞翔元大47購01
045198,力成元大43購01
045199,力成元大43購02
04519P,臺股指法興46售07
