SecurityCode,StockName
068829,華邦電統一52購01
062035,緯創國泰48購02  
03570U,聯茂國票51售02  
062784,緯穎群益48購07  
062630,亞光中信4A購01  
050482,台光電元大49購02
8487,愛爾達-創       
2444,兆勁            
00920,富邦ESG綠色電力 
00912,中信臺灣智慧50  
00657,國泰日經225     
2258,鴻華先進-創     
2248,華勝-KY         
069025,大成鋼永豐4A購02
069327,帝寶國票4A購01  
075915,鴻海凱基53購02  
067794,神基元富4A購01  
067934,佳能富邦49購01  
067951,佳能永豐4A購01  
2415,錩新            
076072,AES統一55購01   
076113,富鼎群益49購01  
076140,大銀國票4A購04  
076173,大立光凱基51購02
3168,眾福科          
3092,鴻碩            
076311,AES統一52購01   
076364,智邦元大53購01  
07024P,國泰金凱基48售01
070375,京鼎凱基48購01  
076592,世芯永豐49購09  
076626,世芯台新49購02  
076589,大立光永豐49購06
076651,大立光凱基4A購04
074983,微星元大49購05  
074662,美費半群益49購01
07463P,保瑞元富49售01  
074695,FANG+元富49購03 
074739,寶成國票4A購01  
069238,精銳元富52購01  
07486P,華晶科元富49售02
066771,聯詠元大47購04  
066871,聯發科元富54購03
063555,臺股指元富4B購01
058857,長榮航凱基4A購01
063486,中工富邦48購01  
08826P,台光電群益51售03
08862P,臺股指富邦51售10
075719,創意凱基49購06  
075820,所羅門元大49購03
075773,臺股指群益55購01
075506,臺股指永豐4B購07
075383,漢唐群益49購02  
07553P,華邦電群益53售01
075559,S&P正2元大4A購01
1506,正道            
1468,昶和            
08912P,神達凱基53售01  
08900P,虎航凱基4B售01  
08966P,奇鋐國票4C售04  
1256,鮮活果汁-KY     
1323,永裕            
1459,聯發            
1454,台富            
071949,大立光群益48購09
072066,毅嘉富邦48購01  
072022,中興電元大48購01
07178P,健策凱基48售06  
071692,世芯群益48購25  
071345,中502X元大49購02
07134P,臺股指凱基48售06
082816,臺股指國票4C購06
082804,日勝生國票51購01
08263P,創意凱基4B售04  
082953,香港2X凱基52購02
082874,矽力元富56購01  
083325,嘉澤群益52購01  
08330P,中502X元富54售02
072501,台郡元大48購05  
083584,京元電元大4C購06
083590,貿聯元大4C購05  
083791,緯穎元大51購09  
083777,奇鋐元大54購06  
074043,中興電凱基4B購01
074050,台積電凱基4A購25
073974,長榮航國票4A購01
073978,台灣50永豐4B購02
074271,智邦群益49購04  
07429P,亞力國票48售03  
074517,長榮凱基51購03  
084339,臺股指群益4C購15
084294,聯發科元大51購26
08480P,所羅門凱基4A售04
08491P,臺股指元富4A售25
08707P,台光電國票4C售01
073869,亞翔元大49購08  
073753,訊芯統一53購03  
073511,台積電凱基51購07
084068,世芯國票4C購05  
084030,智邦群益4C購03  
084034,微星群益52購01  
084046,SGBR2X元富4C購04
084047,亞德客元富4C購01
083991,臺指2X中信53購01
084137,技嘉元富4A購02  
084218,世芯國票51購02  
073106,FBNQ2X國票4A購01
073053,台積電凱基4B購07
072782,晶碩群益4B購01  
072685,台積電國票4C購02
072686,台積電國票4C購03
072677,川湖國票4A購05  
07273P,創意元大48售04  
073365,華城元大49購11  
073331,矽格統一55購01  
045599,奇鋐統一47購04  
079526,邁達特群益4A購02
079537,創意永豐4B購04  
03009U,矽力元大4B售02  
031113,瑞智統一4A購01  
03017X,元展17          
07971P,長榮中信49售06  
079779,健策凱基51購02  
079784,富世達凱基4C購02
079849,景碩富邦51購01  
03283U,美債2X元大51售03
03301U,長榮永豐4C售03  
079936,上銀永豐51購02  
079883,T50反1元富4B購02
03431U,台光電凱基4C售04
03643U,國泰金國票51售05
03644U,大立光國票51售03
048377,台積電元富52購01
064097,華新群益49購01  
063849,華晶科群益48購01
063900,達發元大4B購01  
063917,鴻海中信4C購02  
06717P,金像電群益4B售01
067079,世紀鋼群益48購04
065186,智邦凱基49購02  
065206,晟銘電第一47購01
065263,元晶元富54購01  
066049,穎崴國泰48購01  
065947,香港2X元大49購01
066152,嘉澤統一57購01  
065788,台積電富邦51購01
065551,川湖元富51購01  
078744,台郡群益4A購01  
078617,中工群益4A購01  
078664,美指2X元富4B購01
07857P,S&P正2元大4C售01
078544,鴻海永豐54購01  
078748,T50正2凱基4C購04
078807,聯發科元富54購04
078832,鴻海群益54購04  
079000,元金2X富邦52購01
078947,鴻海群益54購05  
079169,日月光凱基4A購03
066263,華通元大51購01  
079022,華城國票4B購05  
069820,精銳永豐4B購01  
06470P,台灣50元大49售04
080796,富邦金元大4B購04
080849,光聖統一65購01  
08083P,臺股指凱基4C售13
063136,緯創凱基4A購02  
063220,川湖元大47購04  
058230,漢唐統一4B購01  
080672,世芯元富5B購02  
080630,八方永豐4B購01  
03185U,聯電元大4B售03  
055246,祥碩凱基49購01  
054523,華碩富邦48購01  
080187,亞德客群益4C購01
08018P,臺股指凱基49售43
080218,上銀元富55購01  
080219,金寶元富55購01  
080511,迅得統一58購01  
048623,光寶科統一48購03
049429,陽明元富59購02  
059816,台光電富邦4B購01
059698,川湖富邦48購02  
080121,T50反1中信5B購02
081546,洋基國票4C購02  
081570,緯穎元大51購07  
081395,FB台50凱基4B購01
081515,復盛元富4B購01  
081486,技嘉統一55購03  
081489,萬海統一5B購01  
081007,虎航元大4B購02  
08104P,台積電凱基4A售42
081085,英業達群益4B購01
081320,緯穎第一55購02  
081262,A50正2國票4C購01
081286,日電貿富邦4B購01
081211,雄獅凱基4B購01  
081129,采鈺統一58購01  
081678,陽明元大4B購05  
081789,燿華國票4B購01  
081851,東陽永豐51購01  
082021,瀚宇博統一55購02
081994,華碩兆豐51購01  
082449,廣宇元大4C購03  
082370,欣興凱基4C購05  
082365,台積電凱基4C購35
082342,T50反1中信54購03
082298,志聖凱基4B購02  
082501,萬海凱基56購02  
082140,T50反1元大4B購06
082157,智原元大4B購14  
082262,國企2X群益56購01
8201,無敵            
6792,詠業            
6969,成信實業*-創    
6952,大武山          
068241,佳能國票49購01  
068213,中興電群益4B購01
07739P,T50正2永豐4B售01
6155,鈞寶            
068044,精成科元大47購08
076913,漢唐凱基53購01  
070768,勤誠群益49購01  
077029,聯強群益49購01  
070681,華邦電統一51購01
070721,昇陽半中信49購01
070703,亞翔統一58購01  
068082,日月光凱基4B購01
07124P,臺股指元富4A售02
070979,亞德客富邦4A購01
071026,日電貿統一52購03
077096,T50正2元大49購08
070865,皇昌元大51購02  
070824,萬海國票49購03  
070899,台塑凱基49購07  
070878,世芯元大48購25  
068449,萬海凱基4C購01  
068559,華城國票49購01  
061615,新唐富邦48購01  
061624,川湖元大49購01  
069579,瑞昱統一52購03  
069618,上銀凱基4B購01  
059148,陽明群益4B購01  
057911,香港2X元大47購01
057932,長榮航元大4B購01
057946,神達元大48購01  
078118,連加元大4A購01  
03373U,國泰金統一54售01
078013,長榮凱基51購05  
078195,鴻海元大52購05  
078200,聯發科元大52購03
078174,SGBR2X元富54購01
078148,鴻海國票53購01  
078378,台積電群益4B購16
078246,世芯凱基4A購08  
077916,飛捷元大4C購01  
07019P,志強國票49售02  
07791P,華邦電元大49售20
077971,連加統一5A購01  
077774,AES永豐4A購01   
077869,台積電元大4A購25
077855,上銀元大52購01  
050434,台灣50兆豐48購01
053576,矽力元大4A購01  
053639,華碩凱基47購02  
061981,牧德凱基4A購01  
062126,華城國票47購01  
062310,臺股指群益54購01
053362,陽明統一48購02  
069746,世芯元富49購07  
1203,味王            
1535,中宇            
6951,青新-創         
2642,宅配通          
00668,國泰美國道瓊    
6672,騰輝電子-KY     
00901,永豐智能車供應鏈
045609,亞翔統一4A購01  
079633,元黃金永豐57購01
079490,上銀國票4B購02  
07947P,群創元大49售09  
080021,台達電國泰52購01
079995,景碩元富55購01  
079971,聯發科元大4B購09
079818,中信金永豐4B購01
079820,牧德永豐4C購02  
079754,鴻準永豐4A購02  
069893,勤誠凱基48購02  
079052,臺股指凱基55購04
07881P,瑞昱凱基49售01  
078857,電子類群益4B購01
078721,緯創台新4A購02  
078707,緯創中信4A購02  
066058,華晶科元富51購01
065276,華新科永豐51購01
065250,裕隆元富51購01  
082187,京鼎國票4C購02  
082507,達興凱基52購01  
081936,飛捷凱基4B購01  
081819,長榮元大55購01  
081796,士電國泰4C購01  
081752,普安群益4C購01  
080958,創意群益52購01  
081405,萬海凱基4B購04  
056670,世芯國票48購01  
069501,亞翔元大48購07  
080229,國企2X台新4B購01
054165,世紀鋼永豐48購02
055244,世芯凱基47購03  
03159U,奇鋐元大4B售11  
080727,精成科永豐4B購02
08080P,慧洋凱基4A售02  
076058,AES永豐49購01   
076066,陽明統一53購03  
2432,倚天酷碁-創     
2433,互盛電          
2496,卓越            
2483,百容            
069390,華邦電統一52購02
075877,南亞科元富49購06
069325,亞翔國票4A購01  
076591,世芯永豐49購08  
076820,天鈺國票4C購01  
076359,台積電元大49購37
3002,歐格            
1512,瑞利            
1530,亞崴            
1805,寶徠            
1725,元禎            
1441,大東            
07560P,玉晶光群益53售01
075593,華擎元大49購02  
058679,億豐元富4B購01  
058783,陽明元大4B購01  
063732,統一國票46購01  
066840,貿聯凱基47購04  
069308,萬海國票49購02  
067637,台塑化統一51購03
072896,萬海元富49購04  
084066,晟銘電國票51購02
073557,微星群益49購02  
07368P,新日興元大48售11
073661,智原元大4C購01  
073708,台積電國票5A購01
073709,台積電國票5B購01
08702P,世芯元大4B售07  
08694P,台光電台新4B售02
08485P,台灣50元富4A售21
084546,臺股指群益53購08
084468,奇鋐元大4C購19  
074428,亞翔中信4A購01  
083771,台光電元大54購01
083445,精銳元大4C購03  
072376,聯發科元富62購01
072288,國巨元富48購04  
072076,東鹼群益49購01  
072122,亞力統一58購02  
083291,南亞科元大52購01
082875,穎崴元富54購03  
08300P,華邦電群益51售01
082614,泰金寶群益53購01
082714,聯鈞元大4C購01  
07186P,立隆電國票49售02
071875,中興電永豐4A購02
068185,緯創永豐49購01  
068268,南亞凱基48購03  
077479,惠特群益4C購01  
071244,香港反凱基4A購01
077028,智邦群益49購11  
07699P,川湖國票4A售07  
06805P,奇鋐國票48售02  
069006,偉訓國票49購02  
070120,辛耘元大48購04  
058031,世芯凱基48購03  
061735,牧德統一53購01  
077611,連加第一4A購01  
077550,華新元大54購01  
077575,京元電元大4A購04
068773,臺股指凱基4C購08
068774,旺宏國泰49購01  
077694,晶睿凱基4B購01  
077697,大銀凱基4B購01  
03584U,漢唐凱基51售03  
050679,T50正2元富51購01
00656R,國泰中國A50反1  
4952,凌通            
8464,億豐            
4999,鑫禾            
2102,泰豐            
00640L,富邦日本正2     
00702,國泰標普低波高息
079331,群創元大4A購05  
07940P,T50正2元大49售07
079446,新日興元大4A購02
03031U,鴻海統一53售14  
03047U,緯穎元大4B售09  
03100U,南亞科群益51售04
079668,華新國票4A購03  
079670,裕民國票4B購02  
079833,臺股指中信53購02
080015,中砂國泰52購01  
048217,中502X元富48購01
067071,慧洋群益48購01  
07848P,台積電富邦49售12
079234,牧德群益4A購02  
080752,ITH台新4B購01   
058513,世芯凱基4A購01  
055205,長榮航統一4A購01
03965C,臺股指元大54牛04
080182,緯穎凱基4B購07  
08015P,日月光凱基4A售02
080372,緯穎元大4C購10  
080545,中砂台新4B購01  
081628,晶心科統一55購02
08097P,鴻海元大4A售12  
081184,中砂永豐52購02  
08130P,臺股指永豐51售02
081358,緯創統一54購01  
081899,聯發科元大51購23
082270,精成科群益4C購03
075898,神達富邦49購03  
067975,中砂統一4C購02  
076368,南亞科元大49購22
076685,信邦群益4A購03  
076695,昇陽半群益4B購02
074944,晶豪科元富49購03
074641,萬海凱基4A購05  
066918,文曄群益4A購01  
075130,欣興永豐49購03  
075671,台積電永豐63購02
075745,漢唐群益49購03  
08754P,長榮航中信4B售03
1438,三地開發        
08995P,台塑化凱基4B售02
1526,日馳            
082762,飛捷凱基51購01  
072312,矽格兆豐4A購01  
083387,保瑞元富4C購02  
08377P,英業達國票4B售01
083899,jpp元富4C購02   
08579P,祥碩元富4A售06  
073705,台積電國票51購03
084287,亞力元大4C購03  
072680,台積電國票4A購06
072688,台積電國票51購02
073165,海華元大49購01  
073218,台積電國票4A購09
6226,光鼎            
077338,健鼎群益4C購01  
068103,漢唐元富47購05  
077220,臺股指國票4A購04
059219,可成第一47購01  
069586,萬海統一58購01  
077846,T50正2元大4A購06
077793,帆宣國泰4B購01  
050435,華邦電兆豐49購01
1776,展宇            
2033,佳大            
1452,宏益            
1324,地球            
08771P,T50正2國票4C售03
066787,台塑中信48購01  
063699,緯創永豐4C購02  
067735,台化群益4B購01  
2748,雲品            
076455,智原元富4A購05  
069416,泓德統一58購01  
07586P,臺股指凱基4C售12
06930P,富邦金國票48售01
072854,精成科凱基51購01
084235,來億永豐4C購01  
074395,萬海國票4A購02  
074496,元金2X凱基51購02
083908,富世達元富4C購03
083820,志聖統一55購03  
083666,中磊群益51購01  
083451,洋基元大4C購01  
083487,奇鋐兆豐4C購02  
083279,奇鋐兆豐51購01  
083196,嘉澤統一56購01  
082722,穎崴元大52購01  
082805,智原國票51購01  
082817,臺股指國票4C購07
082193,訊連國票4C購04  
081201,祥碩永豐51購01  
081230,南亞元大4B購01  
03211U,聯電國票4B售02  
056815,聯電元富47購03  
056627,奇鋐永豐4B購01  
03242U,聯詠群益4B售01  
080468,台光電元大4B購03
080473,國泰金元大4B購01
051565,鴻海元富56購01  
067431,達興永豐47購02  
053939,萬海統一4A購01  
037452,台積電統一56購01
054705,萬海凱基4A購01  
080834,亞翔永豐51購01  
079168,神達凱基4A購04  
079006,世紀鋼富邦4B購01
079119,鴻準國票4A購01  
078853,臺股指群益55購03
078766,廣宇國票4A購04  
066421,國巨統一51購05  
069960,精銳群益48購06  
042097,臺指反元大47購01
078610,海悅群益4B購01  
066192,華晶科永豐49購01
065930,揚明光元富51購01
080067,欣興元富52購02  
079887,鈞興元富55購01  
03338U,台光電國票51售01
070043,圓剛國票49購01  
045605,世芯統一4C購01  
050361,台光電元大49購01
062865,金像電統一4A購02
062254,大立光凱基48購03
069684,精成科元大48購02
068955,台灣50富邦4A購03
077997,T50正2凱基52購02
078245,亞光凱基4B購01  
03362U,緯穎元大4C售12  
034099,陽明統一4B購02  
07769P,臺股指元大54售02
070928,台灣50元富52購01
070941,南亞國票49購01  
070736,富華新永豐48購01
077426,健和興凱基4C購01
077431,遠傳凱基4C購01  
077432,崇越凱基54購01  
4994,傳奇            
077503,神達元富4A購01  
6776,展碁國際        
2365,昆盈            
1809,中釉            
1626,艾美特-KY       
1568,倉佑            
1445,大宇            
075746,漢唐群益49購04  
075548,健鼎凱基49購02  
075549,創意凱基4B購03  
075038,亞翔群益49購11  
069270,華碩台新48購02  
075128,大立光永豐49購03
075226,台積電元大49購22
07513P,元黃金國票59售01
07592P,台灣50元大49售15
069066,同欣電凱基4A購01
2243,宏旭-KY         
076126,時碩元富4A購04  
076427,創意凱基4C購03  
3296,勝德            
076346,台灣50元大4B購04
076692,保瑞群益49購03  
4807,日成-KY         
082849,神達元大4C購05  
082887,國泰金富邦4C購01
082907,所羅門兆豐52購01
082933,萬海統一56購01  
071563,光寶科凱基48購03
072209,智原凱基51購02  
072455,臺股指凱基51購05
072542,台灣50凱基49購09
074212,SGBR2X凱基4A購01
086851,台積電統一49購05
084495,SGBR2X國票52購03
084532,亞光群益4C購07  
073508,光寶科凱基4B購01
07288P,國企2X凱基48售05
079319,台積電元大4C購13
079358,緯穎永豐4A購06  
03118U,臺股指國票4B售09
080030,義隆國票4B購01  
03449U,亞德客元大4C售02
066103,金像電凱基48購02
078514,緯穎凱基4A購09  
078717,緯穎永豐4C購02  
067130,國泰金國票48購01
067023,萬海統一51購01  
065114,長榮中信4A購02  
06440P,臺股指元大49售21
064636,晟銘電統一4C購02
06983P,台積電凱基49售15
078999,緯穎永豐4A購05  
078987,元金2X永豐4A購01
079215,長榮航台新4A購01
066232,志強群益49購01  
08079P,台積電凱基4C售20
063297,臺股指中信4A購02
054959,三陽兆豐4A購01  
052150,貿聯元大46購05  
049127,世紀鋼元富53購01
052604,亞光元大4A購01  
080524,世紀鋼永豐53購02
050277,聯發科元富57購06
080367,牧德元大52購01  
056216,華邦電群益49購01
081935,帆宣凱基4B購02  
082017,ITH凱基4B購02   
081784,海悅國票4B購01  
081680,陽明元大4B購07  
8499,鼎炫-KY         
077522,大聯大國票51購01
071091,緯創群益48購05  
07117P,臺股指元大48售24
077678,華榮凱基4C購01  
077670,復盛群益4A購01  
057700,奇鋐富邦48購01  
078374,國企2X群益54購01
068975,華碩台新48購01  
060412,德律永豐48購01  
06242P,臺股指凱基49售21
00678,群益那斯達克生技
2884,玉山金          
2911,麗嬰房          
076424,京城凱基4A購01  
076463,昇陽半元富4C購01
076467,台灣50國票51購02
076481,鴻海群益49購12  
07030P,鴻海群益48售11  
070313,T50正2元大51購01
076813,偉訓國票4A購01  
076836,華碩富邦49購02  
076788,祥碩群益49購02  
076752,正新永豐4C購01  
076640,國巨凱基4A購05  
076564,慧洋國票4B購02  
076579,A50正2中信4A購01
076615,時碩元富4C購01  
076081,台積電群益4A購29
07625P,臺股指元大49售38
07604P,中鴻統一51售03  
076023,來億元大49購04  
2364,倫飛            
075929,長榮航凱基49購02
067981,聯發科統一4C購09
067914,長榮航元大48購02
075155,台積電凱基4A購30
075157,華邦電凱基4B購02
075191,智邦群益49購05  
058934,聯發科群益47購02
075112,潤泰全統一53購01
063689,南亞永豐47購01  
075300,富華新統一55購01
075311,東陽永豐49購01  
063767,台積電元富4C購02
075264,臺股指元大56購01
066795,玉晶光永豐51購01
075340,台積電凱基49購25
074887,臺股指永豐4A購05
074965,華城元大49購22  
067589,元債2X元富61購03
067714,長榮元大48購04  
074703,國巨元富49購03  
074803,建準元大49購02  
074868,永崴控中信49購01
075691,台積電富邦49購11
07567P,鴻海元富49售06  
075651,緯穎群益49購08  
075373,鴻海群益56購01  
075494,力成中信49購01  
075479,喬山台新49購01  
075768,力成群益4A購01  
075770,緯穎群益49購09  
075822,所羅門元大49購05
08762P,鴻海元大4B售11  
08767P,緯創元大4B售07  
08891P,川湖凱基4B售04  
08849P,聯鈞凱基4B售03  
1413,宏洲            
1340,勝悅-KY         
1338,廣華-KY         
08992P,奇鋐凱基4B售06  
2025,千興            
072801,貿聯國泰4A購02  
072678,南港國票49購01  
072654,上銀元富53購01  
073278,臺股指元富49購17
073260,廣宇元富49購03  
073161,欣興元大49購02  
07333P,大立光元大48售16
073491,鴻海富邦4B購04  
073680,世紀鋼元大4B購03
073605,奇鋐元富51購01  
073810,廣宇元富53購02  
073818,宏碁元富49購01  
084254,順德凱基4C購01  
084281,元油反元大4C購02
084157,昇陽半元大56購01
084125,廣宇元大4C購07  
084131,台光電元大4C購18
084182,鴻海國票4B購01  
084056,華城兆豐53購02  
083973,亞光元大51購01  
083966,佳能元大4C購03  
084570,中砂兆豐53購01  
084631,德律國票52購01  
084632,智原國票51購04  
084643,中興電凱基4C購04
084665,神達凱基51購05  
08478P,鴻海凱基4A售18  
08479P,鴻海凱基54售03  
08510P,奇鋐國票4B售04  
084484,緯穎元大51購12  
084522,華城群益4C購05  
087181,鴻海凱基4C購01  
08557P,華碩凱基4A售04  
08642P,道瓊2X中信53售01
074208,T50正2凱基55購01
074124,台泥元大51購03  
073938,美律富邦4B購01  
074045,華城凱基51購01  
074473,FBNQ2X元富53購01
074601,台塑化元大49購01
074399,富華新國票4A購02
074368,神達元大49購04  
074438,中興電國泰4A購01
074352,佳能元大49購03  
072573,保瑞凱基51購01  
072129,台積電統一5A購03
072164,滬深2X國票4A購01
072605,上銀永豐53購01  
08329P,元債2X元富4A售04
083294,亞光元大52購01  
083301,飛捷元大4C購02  
083328,力成群益4C購01  
083330,鴻準統一56購01  
083332,台光電統一54購02
083513,泓德統一56購01  
083588,嘉澤元大51購05  
083579,臺股指凱基56購06
08338P,臺股指群益4B售30
083385,聯發科元富51購04
083684,世紀鋼永豐52購03
083647,緯穎中信51購01  
083627,台光電統一5C購01
08390P,萬海凱基4B售01  
083884,T50正2元富56購01
083865,金像電凱基54購01
071570,微星凱基4A購01  
071589,台塑化凱基4A購01
071592,世紀鋼凱基48購02
071593,臺股指凱基51購04
071656,南亞科凱基4C購02
071641,視陽中信48購01  
071331,健策統一54購01  
071313,視陽國票49購01  
071385,亞翔元大48購17  
071866,矽力凱基49購01  
072063,臺股指元大51購02
071695,力成群益49購01  
071817,貿聯國票49購03  
082759,欣興凱基51購01  
082735,台積電永豐4C購11
082742,中鋼中信4C購01  
082628,國泰金統一53購01
082655,日月光元富56購01
082659,臺股指元富56購02
045585,台積電統一47購12
045296,長榮統一47購07  
079356,光聖永豐52購01  
079371,緯創群益54購04  
079320,台積電元大51購30
079244,滬深2X凱基4C購02
079650,台積電凱基4B購15
03072U,長榮元富4B售09  
03079U,美費半國票4B售02
03045U,貿聯元大4B售10  
030444,聯發科統一48購01
079614,長榮群益54購02  
079462,鴻海國票4C購02  
079486,世紀鋼元富4A購02
03010U,台積電元富4B售25
079535,一詮永豐4A購01  
034710,陽明統一48購01  
045978,景碩統一49購01  
045991,緯穎統一47購03  
034455,陽明統一55購01  
03443U,和大群益4C售01  
080018,邁達特國泰52購01
047726,中砂統一4B購01  
047101,川湖統一58購01  
047257,京元電統一4C購01
046899,鴻海統一48購06  
046900,台積電統一52購05
070036,菱光元富48購01  
03597U,臺指2X中信52售01
069997,長榮永豐51購01  
079981,貿聯元大4B購02  
03627U,穎崴元大4C售07  
079926,創意統一48購01  
079960,聯發科第一4B購01
079834,旺宏群益55購01  
079832,精銳中信4B購01  
079851,AES富邦51購01   
079745,采鈺統一53購01  
079742,立積國票4C購01  
03276U,精成科國票51售03
03279U,緯穎國票51售01  
079800,健策元大4A購03  
079783,洋基凱基4A購01  
079774,裕民凱基4C購03  
066249,精成科國票48購01
079218,台灣50群益54購01
079211,群創富邦4A購02  
079189,鴻海元大4A購36  
079175,元金2X中信51購01
079138,台積電群益4C購09
079114,元黃金國票51購01
078955,長榮群益5A購01  
078934,陽明元大4A購08  
078866,台積電富邦4A購09
06982P,鴻海凱基48售07  
067192,元黃金凱基4B購01
064550,世紀鋼富邦47購03
069972,大成鋼統一58購01
064407,T50反1凱基4C購01
042867,鴻海統一51購02  
042877,聯發科統一4B購03
042880,大立光統一4B購01
043758,創見統一47購01  
044913,聯發科統一47購08
044563,昇陽半統一4B購01
040897,健策國票4C購02  
06726P,祥碩群益48售02  
065001,士電國票4B購01  
065110,廣宇中信48購01  
06528P,緯穎國泰49售01  
065460,三陽國票4A購01  
067037,鴻準永豐51購01  
064993,時碩元富4A購01  
064996,世紀鋼元富51購01
078747,世紀鋼群益4C購01
078689,聯發科元大54購02
07841P,時碩元富4A售03  
07846P,緯創國票4A售04  
078580,台積電元大4A購44
078562,神達元富54購01  
066083,台積電富邦4B購02
066117,洋基凱基49購01  
066130,直得統一61購01  
065978,群創元大4A購01  
078452,T50正2永豐51購03
065845,泓德統一55購01  
065835,聯詠統一51購01  
065666,所羅門凱基4B購01
057312,世芯元大48購01  
057229,世芯統一4B購02  
057022,長榮統一4B購02  
081805,長榮富邦52購02  
08170P,漢翔元大4A售04  
081988,國巨富邦4B購02  
08198P,鴻海凱基4A售11  
081822,奇鋐元大51購07  
081835,上銀兆豐55購01  
081892,東陽元大4B購05  
082194,愛普國票4B購01  
082198,雲豹國票4C購04  
082170,欣興元富4B購01  
08227P,永崴控國票4B售03
082089,寶成永豐51購01  
082108,中興電凱基4B購04
082050,長榮元大55購03  
082083,嘉澤永豐53購01  
082551,統一國票51購01  
082523,技嘉中信4C購01  
082482,奇鋐台新4C購01  
032346,大亞統一49購01  
056538,萬海永豐47購01  
056951,台積電富邦49購01
081640,英業達永豐4B購02
081642,華晶科永豐52購01
081612,中砂統一5B購02  
081581,台光電群益52購01
081600,仁寶凱基4B購01  
081554,T50正2元大4B購06
081388,牧德元大51購01  
081418,川湖永豐51購01  
081501,道瓊反中信53購01
081238,佳能元大4B購01  
081172,東科國票4C購01  
081137,亞光元富52購01  
081338,技嘉統一55購02  
081349,萬海統一54購01  
081307,中砂永豐53購01  
081097,臺股指群益52購05
080910,智邦元富4C購01  
03191U,昇陽半群益4B售03
080151,貿聯永豐51購02  
080227,貿聯元富4C購01  
080262,亞光國票4C購01  
080578,SGBR2X元大51購01
069473,聯發科元大4C購05
069491,精銳元大48購03  
08049P,FANG+凱基4A售01 
08048P,臺股指國票4C售01
080425,和大中信4B購01  
080458,牧德群益4B購02  
053007,台積電統一48購08
05969P,緯穎國票47售04  
05157P,長榮統一48售05  
048769,緯穎元富52購01  
052018,台積電元富47購01
051776,元晶統一53購01  
067413,台塑化統一51購01
052312,萬海凱基49購01  
067494,元油反元大4A購01
055993,聯發科永豐49購01
055812,技嘉群益4C購01  
038621,聯發科統一4C購03
037338,聯發科統一4C購02
037340,長榮統一48購01  
037346,玉晶光統一49購01
03707U,SGBR2X國票4C售03
03699U,SGBR2X元大4C售04
054246,T50反1富邦51購01
063296,臺股指中信4A購01
063335,美德醫國票49購01
063310,世芯永豐4C購02  
063156,亞光元富47購06  
063100,台積電中信47購07
063070,祥碩永豐49購01  
058631,迅得統一4B購01  
080769,AES國泰4C購01   
080765,聯發科國泰4C購04
080775,亞航國票4B購01  
080794,聯發科元大51購17
058611,臺股指群益4B購04
080709,貿聯元大51購01  
058424,金寶統一55購01  
058463,元日2X國票48購02
080724,長榮永豐4B購02  
080608,聯電台新4B購01  
080622,群創中信4B購01  
06263P,臺股指中信4A售03
062864,世芯兆豐48購01  
062842,佳能中信47購01  
062882,智邦元富4A購01  
053754,聯發科永豐48購01
050528,立積統一59購01  
050817,光罩兆豐49購01  
050976,緯穎元富51購01  
062256,亞光凱基4A購01  
053112,來億統一49購01  
062318,中502X元大48購03
062166,亞光中信48購01  
053387,SGBR2X元大47購01
053426,台積電元富5A購01
053514,台灣50群益4A購01
03585U,昇陽半凱基4C售05
03556U,台光電永豐51售04
03532U,富邦金元大4C售03
060429,貿聯元富54購01  
060276,緯穎國票47購01  
063027,南電群益4C購01  
062945,台塑元大4C購01  
069752,鴻海國票4B購02  
069712,貿聯富邦4A購01  
069715,矽力富邦4A購02  
068885,昇陽半台新48購01
070161,奇鋐富邦4A購01  
077893,欣興元大51購03  
070119,華晶科元大4A購01
070242,群創群益4A購01  
078384,亞光群益52購01  
078346,上銀中信4A購02  
07833P,台達電元大49售04
078270,臺股指國票4A購08
034023,鴻海群益4B購02  
03366U,南亞科凱基52售01
03368U,智原凱基51售05  
033914,聯發科統一4C購01
050176,毅嘉元大49購01  
078043,星宇群益4B購01  
078064,連加元富4A購01  
078079,台積電元大4A購31
057793,貿聯兆豐4B購01  
057877,貿聯富邦47購01  
069595,智易統一51購01  
069639,健策凱基48購04  
061722,正崴永豐4A購01  
061847,長榮群益48購05  
061812,緯創凱基4A購01  
06156P,華城永豐48售01  
061409,世芯群益48購06  
061542,旺宏永豐48購01  
060972,奇鋐元富47購03  
060917,台積電國泰48購02
061383,亞光國泰48購01  
061282,矽統永豐4A購01  
077671,虎航群益4A購01  
07764P,臺股指元大49售47
068616,大立光元大52購02
068749,東元凱基49購01  
068815,智原國票4A購01  
068483,神達群益49購02  
077541,台灣50元大4A購08
068443,科技息凱基49購01
068401,訊芯統一54購01  
068397,牧德統一52購01  
06834P,南亞科統一51售03
059436,元債2X富邦4B購02
059442,台積電富邦47購05
071116,台化元大48購07  
077236,飛宏凱基51購01  
071125,台積電元大4C購02
077264,台積電元大4A購11
07731P,皇昌國票4A售02  
077300,巨大元大4A購01  
071045,中鋼中信48購02  
070984,旺宏富邦48購02  
077115,華邦電元大4C購01
070698,貿聯統一58購01  
070686,南亞科統一52購03
070671,三芳統一52購01  
070787,華擎元富48購02  
070802,台泥國票49購01  
068105,聯發科元富47購15
068017,T50反1元大48購08
068022,鴻海元大47購24  
070565,振樺電群益48購01
077455,群光群益4A購02  
068234,臺指反國票52購01
077343,洋華群益4C購01  
